"OHRTHR34",2,0.0,1.0,3,59.74099,0.01927728,0.0000008437643,6.385447E-10,,,,,,;
"OHRTHR35",1,0.0,1.0,3,59.7314,0.01924972,0.0000008728508,6.378085E-10,,,,,,;
"OHRTHR35",2,0.0,1.0,3,59.79176,0.01926367,0.0000008458819,6.449758E-10,,,,,,;
"OHRTHR36",1,0.0,1.0,3,59.74866,0.01923724,0.000000866606,6.359324E-10,,,,,,;
"OHRTHR36",2,0.0,1.0,3,59.88388,0.0192034,0.0000009047432,5.996701E-10,,,,,,;
"OHRTHR37",1,0.0,1.0,3,59.80932,0.01924084,0.0000008609795,6.346955E-10,,,,,,;
"OHRTHR37",2,0.0,1.0,3,59.76834,0.01926761,0.0000008391852,6.369028E-10,,,,,,;
"OHRTHR41",1,0.0,1.0,3,59.93507,0.01925909,0.0000007626312,6.693605E-10,,,,,,;
"OHRTHR41",2,0.0,1.0,3,59.85742,0.01922398,0.0000009058464,5.936203E-10,,,,,,;
"OHRTHR42",1,0.0,1.0,3,59.93637,0.01921407,0.0000009569019,5.409591E-10,,,,,,;
"OHRTHR42",2,0.0,1.0,3,59.81754,0.01923001,0.000000911105,5.951929E-10,,,,,,;
"OHRTHR43",1,0.0,1.0,3,59.87407,0.01921988,0.0000008980028,5.920361E-10,,,,,,;
"OHRTHR43",2,0.0,1.0,3,59.72299,0.0192463,0.0000009242873,5.992255E-10,,,,,,;
"OHRTHR44",1,0.0,1.0,3,59.85352,0.01924073,0.0000007989673,6.648437E-10,,,,,,;
"OHRTHR44",2,0.0,1.0,3,59.83272,0.0192521,0.0000008394221,6.432026E-10,,,,,,;
"OHRTHR45",1,0.0,1.0,3,59.87708,0.0192798,0.0000007227862,7.051184E-10,,,,,,;
"OHRTHR45",2,0.0,1.0,3,59.86679,0.01922421,0.0000009470756,0.00000000055215,,,,,,;
"OHRTHR46",1,0.0,1.0,3,59.8546,0.01920366,0.0000009162683,0.00000000058249,,,,,,;
"OHRTHR46",2,0.0,1.0,3,59.84577,0.01924533,0.0000008362054,6.424959E-10,,,,,,;
"OHRTHR47",1,0.0,1.0,3,59.85548,0.01921956,0.0000008532217,6.325051E-10,,,,,,;
"OHRTHR47",2,0.0,1.0,3,59.85041,0.01925204,0.000000831463,6.345944E-10,,,,,,;
"OHRTHR49",1,0.0,1.0,3,59.79017,0.01922357,0.000000966494,0.00000000054380,,,,,,;
